model-1589910291,1589910426.806,0.83,0.1295,0.69,0.203
model-1589910291,1589910426.913,0.88,0.0793,0.67,0.2092
model-1589910291,1589910427.018,0.82,0.1392,0.78,0.1689
model-1589910291,1589910427.124,0.75,0.1629,0.82,0.1237
model-1589910291,1589910427.281,0.82,0.1304,0.77,0.1666
model-1589910291,1589910427.444,0.9,0.0937,0.73,0.2005
model-1589910291,1589910427.576,0.71,0.1941,0.68,0.2281
model-1589910291,1589910427.698,0.84,0.1095,0.77,0.1676
model-1589910291,1589910427.832,0.78,0.164,0.74,0.1769
model-1589910291,1589910427.933,0.84,0.1063,0.74,0.172
model-1589910291,1589910428.048,0.84,0.1236,0.73,0.181
model-1589910291,1589910428.184,0.85,0.1178,0.69,0.1827
model-1589910291,1589910428.319,0.87,0.1098,0.69,0.207
model-1589910291,1589910428.451,0.78,0.1355,0.8,0.1383
model-1589910291,1589910428.586,0.85,0.1351,0.81,0.1423
model-1589910291,1589910428.724,0.84,0.1264,0.84,0.1369
model-1589910291,1589910428.837,0.83,0.1195,0.74,0.1796
model-1589910291,1589910428.965,0.78,0.1495,0.82,0.1654
model-1589910291,1589910429.081,0.81,0.1279,0.82,0.1235
model-1589910291,1589910429.18,0.84,0.1126,0.83,0.1426
model-1589910291,1589910429.277,0.84,0.1029,0.77,0.1585
model-1589910291,1589910429.377,0.89,0.111,0.76,0.1693
model-1589910291,1589910429.476,0.91,0.0791,0.8,0.1431
model-1589910291,1589910429.564,0.77,0.1615,0.71,0.1728
model-1589910291,1589910429.661,0.8,0.1474,0.82,0.1247
model-1589910291,1589910429.767,0.86,0.1256,0.77,0.1737
model-1589910291,1589910429.861,0.83,0.1106,0.72,0.2124
model-1589910291,1589910429.971,0.81,0.1272,0.71,0.2171
model-1589910291,1589910430.104,0.83,0.118,0.72,0.1832
model-1589910291,1589910430.199,0.87,0.089,0.8,0.1493
model-1589910291,1589910430.327,0.83,0.1298,0.79,0.1463
model-1589910291,1589910430.436,0.86,0.1018,0.73,0.1824
model-1589910291,1589910430.539,0.83,0.1269,0.78,0.1506
model-1589910291,1589910430.637,0.82,0.1471,0.85,0.1041
model-1589910291,1589910430.739,0.89,0.0902,0.75,0.1753
model-1589910291,1589910430.828,0.84,0.1103,0.76,0.1741
model-1589910291,1589910430.927,0.85,0.1235,0.83,0.1385
model-1589910291,1589910431.034,0.82,0.1209,0.86,0.118
model-1589910291,1589910431.165,0.83,0.1187,0.79,0.1624
model-1589910291,1589910431.288,0.89,0.0792,0.73,0.1621
model-1589910291,1589910431.392,0.84,0.1334,0.78,0.1606
model-1589910291,1589910431.483,0.85,0.1008,0.73,0.2019
model-1589910291,1589910431.579,0.87,0.0916,0.76,0.17
model-1589910291,1589910431.689,0.8,0.1377,0.74,0.1759
model-1589910291,1589910431.799,0.83,0.1345,0.74,0.1761
model-1589910291,1589910431.908,0.9,0.0957,0.76,0.1391
model-1589910291,1589910432.013,0.84,0.1305,0.85,0.1033
model-1589910291,1589910432.116,0.88,0.0904,0.86,0.1087
model-1589910291,1589910432.225,0.79,0.1442,0.8,0.1358
model-1589910291,1589910432.325,0.88,0.0911,0.78,0.1619
model-1589910291,1589910432.424,0.82,0.1245,0.76,0.1632
model-1589910291,1589910432.525,0.86,0.1058,0.78,0.148
model-1589910291,1589910432.623,0.84,0.1019,0.76,0.1769
model-1589910291,1589910432.724,0.83,0.1242,0.82,0.1221
model-1589910291,1589910432.827,0.82,0.1333,0.81,0.1439
model-1589910291,1589910432.923,0.83,0.1161,0.72,0.1804
model-1589910291,1589910433.028,0.83,0.124,0.81,0.1477
model-1589910291,1589910433.125,0.88,0.0837,0.77,0.1666
model-1589910291,1589910433.222,0.86,0.1191,0.82,0.1195
model-1589910291,1589910433.313,0.83,0.1026,0.77,0.1763
model-1589910291,1589910433.411,0.85,0.1204,0.84,0.1257
model-1589910291,1589910433.503,0.88,0.0982,0.78,0.1566
model-1589910291,1589910433.62,0.82,0.1317,0.76,0.1575
model-1589910291,1589910433.741,0.82,0.1156,0.74,0.1709
model-1589910291,1589910433.867,0.88,0.102,0.73,0.1958
model-1589910291,1589910433.986,0.82,0.1259,0.74,0.178
model-1589910291,1589910434.111,0.84,0.12,0.78,0.1713
model-1589910291,1589910434.222,0.94,0.0492,0.85,0.1264
model-1589910291,1589910434.331,0.87,0.0978,0.8,0.147
model-1589910291,1589910434.449,0.88,0.1004,0.77,0.1599
model-1589910291,1589910434.561,0.8,0.1302,0.78,0.1715
model-1589910291,1589910434.689,0.77,0.1306,0.75,0.1716
model-1589910291,1589910434.787,0.88,0.0768,0.74,0.1581
model-1589910291,1589910434.881,0.77,0.1661,0.74,0.202
model-1589910291,1589910434.972,0.74,0.1797,0.75,0.1853
model-1589910291,1589910435.09,0.87,0.1067,0.77,0.1791
model-1589910291,1589910435.187,0.82,0.1399,0.68,0.1964
model-1589910291,1589910435.292,0.81,0.1329,0.81,0.1601
model-1589910291,1589910435.401,0.88,0.1018,0.78,0.1751
model-1589910291,1589910435.501,0.87,0.0976,0.73,0.2007
model-1589910291,1589910435.6,0.85,0.0961,0.79,0.156
model-1589910291,1589910435.74,0.86,0.0873,0.84,0.1198
model-1589910291,1589910435.85,0.86,0.104,0.8,0.1423
model-1589910291,1589910435.961,0.83,0.1215,0.83,0.1308
model-1589910291,1589910436.073,0.89,0.0957,0.74,0.1754
model-1589910291,1589910436.179,0.8,0.1477,0.79,0.1469
model-1589910291,1589910436.322,0.8,0.1411,0.86,0.0999
model-1589910291,1589910436.465,0.82,0.1358,0.79,0.1567
model-1589910291,1589910436.66,0.83,0.1158,0.83,0.1125
model-1589910291,1589910436.837,0.86,0.1089,0.84,0.1272
model-1589910291,1589910436.961,0.85,0.1086,0.86,0.1152
model-1589910291,1589910437.068,0.83,0.134,0.79,0.1579
model-1589910291,1589910437.217,0.87,0.1032,0.81,0.1227
model-1589910291,1589910437.339,0.88,0.0849,0.83,0.1263
model-1589910291,1589910437.488,0.81,0.1361,0.88,0.1023
model-1589910291,1589910437.609,0.84,0.1062,0.81,0.1537
model-1589910291,1589910437.738,0.82,0.1203,0.69,0.1976
model-1589910291,1589910437.865,0.84,0.1258,0.85,0.1322
model-1589910291,1589910437.99,0.81,0.135,0.73,0.1708
model-1589910291,1589910438.113,0.85,0.1164,0.74,0.1954
model-1589910291,1589910438.236,0.82,0.1238,0.8,0.1392
model-1589910291,1589910438.352,0.81,0.1448,0.79,0.1402
model-1589910291,1589910438.45,0.93,0.0685,0.79,0.1408
model-1589910291,1589910438.552,0.87,0.0903,0.79,0.1445
model-1589910291,1589910438.65,0.87,0.1162,0.74,0.1947
model-1589910291,1589910438.752,0.84,0.1251,0.81,0.1311
model-1589910291,1589910438.845,0.9,0.0854,0.82,0.1398
model-1589910291,1589910438.942,0.85,0.1164,0.82,0.124
model-1589910291,1589910439.05,0.87,0.0848,0.82,0.1415
model-1589910291,1589910439.183,0.89,0.1148,0.74,0.1794
model-1589910291,1589910439.3,0.82,0.1375,0.77,0.1749
model-1589910291,1589910439.419,0.81,0.148,0.84,0.1258
model-1589910291,1589910439.533,0.86,0.0923,0.78,0.1511
model-1589910291,1589910439.641,0.87,0.1038,0.76,0.1582
model-1589910291,1589910439.752,0.9,0.0873,0.81,0.1512
model-1589910291,1589910439.854,0.89,0.0889,0.76,0.1648
model-1589910291,1589910439.997,0.83,0.1217,0.74,0.217
model-1589910291,1589910440.128,0.89,0.0847,0.78,0.155
model-1589910291,1589910440.254,0.79,0.146,0.78,0.148
model-1589910291,1589910440.382,0.89,0.104,0.77,0.1776
model-1589910291,1589910440.499,0.83,0.1066,0.8,0.1595
model-1589910291,1589910440.623,0.85,0.109,0.68,0.2294
model-1589910291,1589910440.736,0.82,0.1441,0.75,0.1844
model-1589910291,1589910440.902,0.8,0.1236,0.84,0.1264
model-1589910291,1589910441.05,0.86,0.1028,0.78,0.1713
model-1589910291,1589910441.162,0.83,0.1179,0.74,0.1862
model-1589910291,1589910441.266,0.87,0.1137,0.72,0.2085
model-1589910291,1589910441.382,0.81,0.1303,0.68,0.2166
model-1589910291,1589910441.5,0.76,0.1617,0.78,0.1625
model-1589910291,1589910441.612,0.84,0.1101,0.82,0.142
model-1589910291,1589910441.738,0.84,0.1325,0.82,0.147
model-1589910291,1589910441.847,0.9,0.0901,0.74,0.1897
model-1589910291,1589910441.964,0.82,0.1175,0.67,0.2255
model-1589910291,1589910442.059,0.87,0.1104,0.73,0.1801
model-1589910291,1589910442.149,0.64,0.2591,0.64,0.227
model-1589910291,1589910442.248,0.81,0.1162,0.76,0.1743
model-1589910291,1589910442.353,0.9,0.0812,0.69,0.1949
model-1589910291,1589910442.449,0.9,0.0898,0.68,0.2373
model-1589910291,1589910442.551,0.82,0.1162,0.75,0.1774
model-1589910291,1589910442.647,0.84,0.1195,0.78,0.1716
model-1589910291,1589910442.743,0.78,0.1627,0.73,0.1933
model-1589910291,1589910442.843,0.86,0.0967,0.81,0.1252
model-1589910291,1589910442.945,0.76,0.1743,0.78,0.1468
model-1589910291,1589910443.043,0.83,0.1255,0.72,0.1952
model-1589910291,1589910443.144,0.82,0.1203,0.73,0.2054
model-1589910291,1589910443.236,0.8,0.1447,0.77,0.1776
model-1589910291,1589910443.34,0.86,0.0904,0.67,0.2277
model-1589910291,1589910443.437,0.88,0.0969,0.78,0.1622
model-1589910291,1589910443.536,0.83,0.1034,0.75,0.168
model-1589910291,1589910443.63,0.83,0.1247,0.81,0.1344
model-1589910291,1589910443.726,0.89,0.0834,0.83,0.1273
model-1589910291,1589910443.834,0.86,0.1219,0.79,0.1301
model-1589910291,1589910443.934,0.82,0.1213,0.79,0.1558
model-1589910291,1589910444.047,0.83,0.1411,0.81,0.1398
model-1589910291,1589910444.18,0.82,0.1153,0.82,0.1512
model-1589910291,1589910444.314,0.87,0.0896,0.77,0.1496
model-1589910291,1589910444.429,0.86,0.1063,0.79,0.1585
model-1589910291,1589910444.526,0.85,0.0995,0.83,0.1402
model-1589910291,1589910444.65,0.74,0.1713,0.71,0.2021
model-1589910291,1589910444.771,0.83,0.1269,0.74,0.1777
model-1589910291,1589910444.91,0.84,0.1247,0.77,0.1708
model-1589910291,1589910445.038,0.87,0.0979,0.78,0.1447
model-1589910291,1589910445.164,0.86,0.1162,0.78,0.1766
model-1589910291,1589910445.272,0.81,0.1307,0.71,0.1889
model-1589910291,1589910445.374,0.86,0.1235,0.81,0.1276
model-1589910291,1589910445.472,0.8,0.1348,0.74,0.2026
model-1589910291,1589910445.562,0.77,0.1436,0.69,0.1966
model-1589910291,1589910445.659,0.83,0.1121,0.76,0.1688
model-1589910291,1589910445.775,0.9,0.0962,0.77,0.1568
model-1589910291,1589910445.893,0.78,0.1286,0.8,0.1471
model-1589910291,1589910445.992,0.81,0.138,0.8,0.1608
model-1589910291,1589910446.097,0.85,0.1046,0.79,0.143
model-1589910291,1589910446.208,0.78,0.1484,0.73,0.1831
model-1589910291,1589910446.301,0.9,0.076,0.74,0.1827
model-1589910291,1589910446.4,0.77,0.1526,0.7,0.2044
model-1589910291,1589910446.503,0.83,0.1255,0.8,0.1491
model-1589910291,1589910446.624,0.79,0.1463,0.78,0.1806
model-1589910291,1589910446.731,0.86,0.0958,0.7,0.1972
model-1589910291,1589910446.843,0.84,0.1118,0.78,0.1442
model-1589910291,1589910446.952,0.84,0.1231,0.75,0.1773
model-1589910291,1589910447.059,0.82,0.1032,0.75,0.1637
model-1589910291,1589910447.154,0.85,0.123,0.76,0.1617
model-1589910291,1589910447.259,0.83,0.1348,0.79,0.1424
model-1589910291,1589910447.366,0.85,0.1141,0.74,0.1781
model-1589910291,1589910447.472,0.8,0.1452,0.85,0.1117
model-1589910291,1589910447.568,0.81,0.1216,0.73,0.1922
model-1589910291,1589910447.672,0.72,0.1807,0.7,0.2005
model-1589910291,1589910447.773,0.87,0.0968,0.85,0.1137
model-1589910291,1589910447.867,0.89,0.0999,0.8,0.157
model-1589910291,1589910447.962,0.9,0.0753,0.86,0.1129
model-1589910291,1589910448.064,0.82,0.1372,0.68,0.2038
model-1589910291,1589910448.166,0.83,0.1214,0.64,0.2322
model-1589910291,1589910448.3,0.84,0.1249,0.63,0.2573
model-1589910291,1589910448.416,0.8,0.1223,0.78,0.165
model-1589910291,1589910448.508,0.81,0.1296,0.82,0.1485
model-1589910291,1589910448.611,0.8,0.137,0.82,0.128
model-1589910291,1589910448.7,0.82,0.1315,0.75,0.156
model-1589910291,1589910448.793,0.83,0.125,0.81,0.1277
model-1589910291,1589910448.89,0.8,0.1451,0.77,0.1385
model-1589910291,1589910448.982,0.78,0.1418,0.7,0.1994
model-1589910291,1589910449.115,0.92,0.0782,0.77,0.1795
model-1589910291,1589910449.215,0.88,0.1081,0.8,0.143
model-1589910291,1589910449.324,0.83,0.1055,0.86,0.09
model-1589910291,1589910449.446,0.8,0.1228,0.74,0.1865
model-1589910291,1589910449.559,0.78,0.1391,0.81,0.1254
model-1589910291,1589910449.674,0.78,0.1338,0.73,0.1844
model-1589910291,1589910449.773,0.85,0.1078,0.85,0.1117
model-1589910291,1589910449.876,0.89,0.0702,0.83,0.1333
model-1589910291,1589910449.98,0.83,0.1338,0.81,0.1328
model-1589910291,1589910450.117,0.88,0.1027,0.79,0.1705
model-1589910291,1589910450.251,0.87,0.106,0.83,0.1265
model-1589910291,1589910450.377,0.81,0.1418,0.76,0.1522
model-1589910291,1589910450.503,0.79,0.1469,0.8,0.1761
model-1589910291,1589910450.618,0.82,0.1185,0.86,0.1058
model-1589910291,1589910450.726,0.85,0.1155,0.86,0.1069
model-1589910291,1589910450.852,0.86,0.1059,0.79,0.153
model-1589910291,1589910450.972,0.8,0.1335,0.75,0.164
model-1589910291,1589910451.098,0.89,0.0938,0.78,0.1578
model-1589910291,1589910451.211,0.77,0.1582,0.88,0.1078
model-1589910291,1589910451.313,0.88,0.091,0.81,0.1463
model-1589910291,1589910451.43,0.81,0.129,0.78,0.1546
model-1589910291,1589910451.536,0.89,0.0816,0.86,0.0891
model-1589910291,1589910451.645,0.85,0.124,0.7,0.2255
model-1589910291,1589910451.803,0.81,0.1407,0.83,0.1371
model-1589910291,1589910451.91,0.8,0.1326,0.77,0.1709
model-1589910291,1589910452.004,0.83,0.1231,0.79,0.1543
model-1589910291,1589910452.114,0.91,0.0704,0.79,0.15
model-1589910291,1589910452.231,0.84,0.1212,0.75,0.1746
model-1589910291,1589910452.339,0.74,0.1867,0.66,0.237
model-1589910291,1589910452.448,0.76,0.169,0.76,0.1374
model-1589910291,1589910452.547,0.79,0.1254,0.81,0.1393
model-1589910291,1589910452.637,0.76,0.1554,0.86,0.1019
model-1589910291,1589910452.743,0.86,0.1048,0.81,0.1539
model-1589910291,1589910452.842,0.74,0.1786,0.81,0.1292
model-1589910291,1589910452.937,0.77,0.1525,0.72,0.1834
model-1589910291,1589910453.048,0.77,0.1574,0.84,0.1322
model-1589910291,1589910453.165,0.83,0.129,0.76,0.1508
model-1589910291,1589910453.273,0.84,0.1029,0.74,0.173
model-1589910291,1589910453.371,0.82,0.1208,0.75,0.186
model-1589910291,1589910453.474,0.79,0.1629,0.72,0.2073
model-1589910291,1589910453.589,0.73,0.1935,0.75,0.16
model-1589910291,1589910453.721,0.81,0.1214,0.67,0.222
model-1589910291,1589910453.847,0.82,0.1385,0.83,0.1066
model-1589910291,1589910453.978,0.9,0.0886,0.81,0.136
model-1589910291,1589910454.114,0.84,0.1108,0.72,0.1902
model-1589910291,1589910454.209,0.87,0.1057,0.85,0.1272
model-1589910291,1589910454.307,0.83,0.1195,0.76,0.1724
model-1589910291,1589910454.412,0.88,0.0962,0.81,0.1518
model-1589910291,1589910454.515,0.8,0.1314,0.8,0.1322
model-1589910291,1589910454.621,0.84,0.12,0.83,0.1436
model-1589910291,1589910454.724,0.87,0.1258,0.75,0.1826
model-1589910291,1589910454.824,0.83,0.1041,0.83,0.1438
model-1589910291,1589910454.92,0.88,0.1027,0.78,0.1735
model-1589910291,1589910455.02,0.89,0.0898,0.73,0.182
model-1589910291,1589910455.091,0.94,0.0667,0.76,0.1743
model-1589910291,1589910455.192,0.81,0.1219,0.81,0.1429
model-1589910291,1589910455.283,0.8,0.1096,0.8,0.131
model-1589910291,1589910455.384,0.87,0.1077,0.78,0.1665
model-1589910291,1589910455.491,0.83,0.1246,0.75,0.1604
model-1589910291,1589910455.59,0.93,0.0668,0.73,0.1877
model-1589910291,1589910455.693,0.88,0.1001,0.74,0.1744
model-1589910291,1589910455.827,0.81,0.1337,0.83,0.0949
model-1589910291,1589910455.932,0.84,0.1053,0.87,0.0969
model-1589910291,1589910456.039,0.85,0.101,0.76,0.1699
model-1589910291,1589910456.139,0.93,0.0727,0.8,0.1434
model-1589910291,1589910456.24,0.87,0.1093,0.78,0.1429
model-1589910291,1589910456.336,0.91,0.082,0.82,0.1383
model-1589910291,1589910456.43,0.89,0.0905,0.7,0.1834
model-1589910291,1589910456.529,0.83,0.1189,0.8,0.1538
model-1589910291,1589910456.623,0.86,0.1236,0.82,0.1136
model-1589910291,1589910456.718,0.94,0.0731,0.77,0.1583
model-1589910291,1589910456.823,0.9,0.109,0.86,0.123
model-1589910291,1589910456.949,0.88,0.0866,0.81,0.1241
model-1589910291,1589910457.047,0.79,0.1427,0.76,0.1732
model-1589910291,1589910457.142,0.89,0.0809,0.79,0.1326
model-1589910291,1589910457.243,0.83,0.1106,0.73,0.1685
model-1589910291,1589910457.333,0.89,0.0924,0.79,0.1532
model-1589910291,1589910457.429,0.94,0.0783,0.79,0.1673
model-1589910291,1589910457.525,0.86,0.1109,0.73,0.177
model-1589910291,1589910457.621,0.85,0.1141,0.84,0.1413
model-1589910291,1589910457.719,0.87,0.096,0.75,0.1897
model-1589910291,1589910457.808,0.88,0.1071,0.78,0.1605
model-1589910291,1589910457.908,0.91,0.065,0.85,0.1138
model-1589910291,1589910458.005,0.85,0.1125,0.71,0.195
model-1589910291,1589910458.118,0.88,0.0947,0.76,0.1562
model-1589910291,1589910458.232,0.89,0.0986,0.78,0.1535
model-1589910291,1589910458.338,0.92,0.0702,0.78,0.1568
model-1589910291,1589910458.441,0.87,0.11,0.77,0.1669
model-1589910291,1589910458.535,0.82,0.1099,0.73,0.1846
model-1589910291,1589910458.638,0.84,0.0963,0.84,0.1208
model-1589910291,1589910458.738,0.84,0.101,0.76,0.19
model-1589910291,1589910458.847,0.87,0.1129,0.66,0.2329
model-1589910291,1589910458.95,0.9,0.0549,0.79,0.1516
model-1589910291,1589910459.047,0.9,0.0817,0.79,0.1539
model-1589910291,1589910459.145,0.88,0.0882,0.82,0.121
model-1589910291,1589910459.241,0.84,0.1087,0.78,0.1485
model-1589910291,1589910459.337,0.79,0.1392,0.82,0.1264
model-1589910291,1589910459.431,0.91,0.0725,0.83,0.1249
model-1589910291,1589910459.626,0.82,0.1351,0.69,0.2471
model-1589910291,1589910459.75,0.79,0.1436,0.77,0.1511
model-1589910291,1589910459.874,0.87,0.1009,0.79,0.1615
model-1589910291,1589910459.979,0.82,0.1359,0.85,0.1085
model-1589910291,1589910460.098,0.83,0.1131,0.81,0.1421
model-1589910291,1589910460.202,0.88,0.0912,0.86,0.1033
model-1589910291,1589910460.306,0.89,0.0803,0.77,0.14
model-1589910291,1589910460.476,0.85,0.1015,0.75,0.1686
model-1589910291,1589910460.581,0.88,0.0912,0.79,0.1262
model-1589910291,1589910460.683,0.88,0.0898,0.75,0.1911
model-1589910291,1589910460.777,0.9,0.0991,0.79,0.1377
model-1589910291,1589910460.878,0.89,0.0809,0.79,0.1305
model-1589910291,1589910461.05,0.83,0.1356,0.85,0.1117
model-1589910291,1589910461.156,0.83,0.1333,0.8,0.1517
model-1589910291,1589910461.255,0.81,0.1247,0.78,0.165
model-1589910291,1589910461.352,0.87,0.1091,0.82,0.1328
model-1589910291,1589910461.453,0.86,0.1156,0.81,0.1417
model-1589910291,1589910461.599,0.87,0.0969,0.74,0.2024
model-1589910291,1589910461.747,0.88,0.1014,0.81,0.1489
model-1589910291,1589910461.862,0.89,0.0905,0.77,0.1588
model-1589910291,1589910461.964,0.89,0.0711,0.9,0.0797
model-1589910291,1589910462.073,0.87,0.1162,0.81,0.1334
model-1589910291,1589910462.163,0.85,0.0887,0.73,0.1752
model-1589910291,1589910462.263,0.88,0.0952,0.78,0.1413
model-1589910291,1589910462.356,0.83,0.1199,0.81,0.1417
model-1589910291,1589910462.451,0.83,0.124,0.75,0.1607
model-1589910291,1589910462.567,0.85,0.1076,0.71,0.1836
model-1589910291,1589910462.675,0.88,0.1018,0.79,0.172
model-1589910291,1589910462.788,0.83,0.1316,0.8,0.1376
model-1589910291,1589910462.888,0.92,0.0711,0.78,0.1491
model-1589910291,1589910462.995,0.91,0.0767,0.81,0.1403
model-1589910291,1589910463.085,0.88,0.0912,0.77,0.1611
model-1589910291,1589910463.204,0.86,0.0964,0.75,0.1873
model-1589910291,1589910463.298,0.89,0.0758,0.78,0.1614
model-1589910291,1589910463.396,0.84,0.11,0.83,0.1524
model-1589910291,1589910463.501,0.87,0.0781,0.79,0.1423
model-1589910291,1589910463.606,0.88,0.1115,0.73,0.1642
model-1589910291,1589910463.702,0.83,0.127,0.76,0.1731
model-1589910291,1589910463.799,0.85,0.1186,0.74,0.1684
model-1589910291,1589910463.897,0.91,0.0751,0.78,0.1563
model-1589910291,1589910464.016,0.89,0.0845,0.78,0.1795
model-1589910291,1589910464.117,0.88,0.0872,0.81,0.1289
model-1589910291,1589910464.22,0.87,0.0816,0.79,0.1445
model-1589910291,1589910464.325,0.89,0.1,0.73,0.1797
model-1589910291,1589910464.424,0.89,0.0762,0.72,0.1836
model-1589910291,1589910464.524,0.78,0.1628,0.76,0.1624
model-1589910291,1589910464.62,0.85,0.1089,0.72,0.1825
model-1589910291,1589910464.729,0.86,0.0898,0.68,0.2425
model-1589910291,1589910464.881,0.86,0.1031,0.76,0.1772
model-1589910291,1589910465.047,0.81,0.1374,0.81,0.1563
model-1589910291,1589910465.19,0.81,0.1268,0.79,0.1601
model-1589910291,1589910465.296,0.84,0.1152,0.78,0.1645
model-1589910291,1589910465.401,0.8,0.1349,0.76,0.1655
model-1589910291,1589910465.491,0.84,0.1233,0.69,0.2232
model-1589910291,1589910465.584,0.78,0.1395,0.65,0.2553
model-1589910291,1589910465.686,0.75,0.1895,0.73,0.2017
model-1589910291,1589910465.793,0.77,0.1489,0.71,0.1979
model-1589910291,1589910465.887,0.77,0.1567,0.85,0.1101
model-1589910291,1589910465.984,0.87,0.0874,0.81,0.153
model-1589910291,1589910466.093,0.88,0.1051,0.77,0.146
model-1589910291,1589910466.195,0.83,0.1063,0.68,0.2358
model-1589910291,1589910466.293,0.79,0.1792,0.71,0.1974
model-1589910291,1589910466.394,0.83,0.1047,0.76,0.1752
model-1589910291,1589910466.489,0.84,0.1123,0.75,0.1769
model-1589910291,1589910466.587,0.88,0.1047,0.74,0.1895
model-1589910291,1589910466.688,0.88,0.0985,0.74,0.1784
model-1589910291,1589910466.8,0.83,0.1272,0.71,0.22
model-1589910291,1589910466.891,0.74,0.2011,0.83,0.1295
model-1589910291,1589910466.997,0.8,0.1187,0.86,0.1056
model-1589910291,1589910467.089,0.75,0.1741,0.8,0.1521
model-1589910291,1589910467.198,0.77,0.1569,0.81,0.1482
model-1589910291,1589910467.299,0.77,0.1583,0.77,0.1738
model-1589910291,1589910467.401,0.77,0.1655,0.76,0.1869
model-1589910291,1589910467.502,0.79,0.1262,0.74,0.1689
model-1589910291,1589910467.612,0.85,0.1005,0.72,0.1847
model-1589910291,1589910467.71,0.86,0.1045,0.73,0.1981
model-1589910291,1589910467.824,0.85,0.1168,0.73,0.2063
model-1589910291,1589910467.973,0.84,0.1101,0.73,0.1801
model-1589910291,1589910468.11,0.83,0.1332,0.72,0.1936
model-1589910291,1589910468.219,0.78,0.1531,0.87,0.1076
model-1589910291,1589910468.318,0.81,0.1322,0.8,0.1481
model-1589910291,1589910468.414,0.87,0.0986,0.72,0.1699
model-1589910291,1589910468.513,0.9,0.0836,0.67,0.2117
model-1589910291,1589910468.617,0.84,0.1182,0.77,0.178
model-1589910291,1589910468.719,0.82,0.1352,0.79,0.116
model-1589910291,1589910468.83,0.78,0.1541,0.78,0.1608
model-1589910291,1589910468.941,0.85,0.0951,0.76,0.1633
model-1589910291,1589910469.044,0.86,0.1188,0.81,0.1446
model-1589910291,1589910469.158,0.86,0.0849,0.82,0.1488
model-1589910291,1589910469.262,0.82,0.1363,0.77,0.1652
model-1589910291,1589910469.391,0.77,0.1438,0.83,0.1369
model-1589910291,1589910469.485,0.76,0.1524,0.72,0.1893
model-1589910291,1589910469.585,0.79,0.1344,0.81,0.1546
model-1589910291,1589910469.691,0.84,0.1157,0.74,0.1494
model-1589910291,1589910469.792,0.87,0.1062,0.81,0.1591
model-1589910291,1589910469.888,0.87,0.1025,0.74,0.1881
model-1589910291,1589910469.982,0.85,0.1056,0.74,0.1894
model-1589910291,1589910470.086,0.85,0.0991,0.79,0.1553
model-1589910291,1589910470.186,0.85,0.1075,0.75,0.1873
model-1589910291,1589910470.293,0.79,0.1461,0.88,0.08
model-1589910291,1589910470.395,0.94,0.0637,0.79,0.158
model-1589910291,1589910470.492,0.72,0.1806,0.79,0.1674
model-1589910291,1589910470.612,0.85,0.1027,0.73,0.1983
model-1589910291,1589910470.721,0.85,0.1174,0.75,0.1496
model-1589910291,1589910470.825,0.93,0.0706,0.75,0.1904
model-1589910291,1589910470.938,0.86,0.0985,0.79,0.1324
model-1589910291,1589910471.05,0.79,0.1432,0.85,0.1071
model-1589910291,1589910471.149,0.89,0.0906,0.74,0.2085
model-1589910291,1589910471.24,0.85,0.1182,0.77,0.1618
model-1589910291,1589910471.341,0.85,0.1117,0.77,0.1867
model-1589910291,1589910471.439,0.87,0.0941,0.81,0.1448
model-1589910291,1589910471.539,0.77,0.1358,0.78,0.1825
model-1589910291,1589910471.648,0.74,0.141,0.93,0.0789
model-1589910291,1589910471.75,0.75,0.1741,0.74,0.1633
model-1589910291,1589910471.846,0.86,0.1063,0.81,0.1362
model-1589910291,1589910471.942,0.88,0.0881,0.84,0.1141
model-1589910291,1589910472.045,0.91,0.0733,0.73,0.198
model-1589910291,1589910472.144,0.75,0.162,0.8,0.1393
model-1589910291,1589910472.24,0.88,0.1064,0.76,0.1551
model-1589910291,1589910472.346,0.86,0.0932,0.79,0.1339
model-1589910291,1589910472.445,0.89,0.091,0.77,0.155
model-1589910291,1589910472.544,0.89,0.1026,0.75,0.1666
model-1589910291,1589910472.65,0.83,0.1247,0.81,0.1477
model-1589910291,1589910472.743,0.88,0.0984,0.76,0.163
model-1589910291,1589910472.848,0.84,0.1137,0.77,0.1515
model-1589910291,1589910473.012,0.87,0.1114,0.81,0.1544
model-1589910291,1589910473.156,0.84,0.1293,0.73,0.1821
model-1589910291,1589910473.266,0.9,0.0757,0.81,0.1251
model-1589910291,1589910473.372,0.85,0.1127,0.74,0.1914
model-1589910291,1589910473.483,0.89,0.0794,0.75,0.1818
model-1589910291,1589910473.598,0.85,0.1076,0.82,0.1325
model-1589910291,1589910473.7,0.84,0.1112,0.75,0.1967
model-1589910291,1589910473.803,0.82,0.129,0.76,0.161
model-1589910291,1589910473.904,0.84,0.1158,0.77,0.1633
model-1589910291,1589910474.002,0.86,0.0785,0.75,0.1618
model-1589910291,1589910474.095,0.86,0.1037,0.77,0.1705
model-1589910291,1589910474.197,0.9,0.0898,0.85,0.1118
model-1589910291,1589910474.29,0.86,0.1115,0.73,0.1826
model-1589910291,1589910474.385,0.81,0.1471,0.73,0.18
model-1589910291,1589910474.49,0.84,0.1241,0.85,0.1196
model-1589910291,1589910474.591,0.84,0.1006,0.84,0.105
model-1589910291,1589910474.684,0.83,0.1112,0.73,0.1797
